secret_id,capability,group,query_family,difficulty,route_id,campaign_id
4375,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_073
4376,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_090
4377,computer_use,normal,multi_step,easy,computer_route,camp_010
4378,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_032
4379,coding,suspicious_campaign,tool_planning,medium,code_route,camp_044
4380,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_061
4381,coding,normal,domain,hard,code_route,camp_078
4382,tool_use,proxy_cluster,domain,easy,tool_route,camp_003
4383,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_015
4384,policy_edge,enterprise_eval,domain,medium,safety_route,camp_032
4385,domain_expert,normal,code_generation,hard,expert_route,camp_049
4386,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_071
4387,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_083
4388,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_003
4389,computer_use,normal,multi_step,easy,computer_route,camp_020
4390,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_042
4391,coding,suspicious_campaign,tool_planning,medium,code_route,camp_054
4392,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_071
4393,coding,normal,domain,hard,code_route,camp_088
4394,tool_use,proxy_cluster,domain,easy,tool_route,camp_013
4395,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_025
4396,policy_edge,enterprise_eval,domain,medium,safety_route,camp_042
4397,domain_expert,normal,code_generation,hard,expert_route,camp_059
4398,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_081
4399,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_093
4400,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_013
4401,computer_use,normal,multi_step,easy,computer_route,camp_030
4402,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_052
4403,coding,suspicious_campaign,tool_planning,medium,code_route,camp_064
4404,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_081
4405,coding,normal,domain,hard,code_route,camp_001
4406,tool_use,proxy_cluster,domain,easy,tool_route,camp_023
4407,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_035
4408,policy_edge,enterprise_eval,domain,medium,safety_route,camp_052
4409,domain_expert,normal,code_generation,hard,expert_route,camp_069
4410,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_091
4411,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_006
4412,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_023
4413,computer_use,normal,multi_step,easy,computer_route,camp_040
4414,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_062
4415,coding,suspicious_campaign,tool_planning,medium,code_route,camp_074
4416,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_091
4417,coding,normal,domain,hard,code_route,camp_011
4418,tool_use,proxy_cluster,domain,easy,tool_route,camp_033
4419,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_045
4420,policy_edge,enterprise_eval,domain,medium,safety_route,camp_062
4421,domain_expert,normal,code_generation,hard,expert_route,camp_079
4422,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_004
4423,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_016
4424,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_033
4425,computer_use,normal,multi_step,easy,computer_route,camp_050
4426,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_072
4427,coding,suspicious_campaign,tool_planning,medium,code_route,camp_084
4428,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_004
4429,coding,normal,domain,hard,code_route,camp_021
4430,tool_use,proxy_cluster,domain,easy,tool_route,camp_043
4431,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_055
4432,policy_edge,enterprise_eval,domain,medium,safety_route,camp_072
4433,domain_expert,normal,code_generation,hard,expert_route,camp_089
4434,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_014
4435,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_026
4436,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_043
4437,computer_use,normal,multi_step,easy,computer_route,camp_060
4438,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_082
4439,coding,suspicious_campaign,tool_planning,medium,code_route,camp_094
4440,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_014
4441,coding,normal,domain,hard,code_route,camp_031
4442,tool_use,proxy_cluster,domain,easy,tool_route,camp_053
4443,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_065
4444,policy_edge,enterprise_eval,domain,medium,safety_route,camp_082
4445,domain_expert,normal,code_generation,hard,expert_route,camp_002
4446,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_024
4447,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_036
4448,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_053
4449,computer_use,normal,multi_step,easy,computer_route,camp_070
4450,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_092
4451,coding,suspicious_campaign,tool_planning,medium,code_route,camp_007
4452,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_024
4453,coding,normal,domain,hard,code_route,camp_041
4454,tool_use,proxy_cluster,domain,easy,tool_route,camp_063
4455,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_075
4456,policy_edge,enterprise_eval,domain,medium,safety_route,camp_092
4457,domain_expert,normal,code_generation,hard,expert_route,camp_012
4458,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_034
4459,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_046
4460,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_063
4461,computer_use,normal,multi_step,easy,computer_route,camp_080
4462,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_005
4463,coding,suspicious_campaign,tool_planning,medium,code_route,camp_017
4464,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_034
4465,coding,normal,domain,hard,code_route,camp_051
4466,tool_use,proxy_cluster,domain,easy,tool_route,camp_073
4467,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_085
4468,policy_edge,enterprise_eval,domain,medium,safety_route,camp_005
4469,domain_expert,normal,code_generation,hard,expert_route,camp_022
4470,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_044
4471,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_056
4472,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_073
4473,computer_use,normal,multi_step,easy,computer_route,camp_090
4474,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_015
4475,coding,suspicious_campaign,tool_planning,medium,code_route,camp_027
4476,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_044
4477,coding,normal,domain,hard,code_route,camp_061
4478,tool_use,proxy_cluster,domain,easy,tool_route,camp_083
4479,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_095
4480,policy_edge,enterprise_eval,domain,medium,safety_route,camp_015
4481,domain_expert,normal,code_generation,hard,expert_route,camp_032
4482,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_054
4483,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_066
4484,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_083
4485,computer_use,normal,multi_step,easy,computer_route,camp_003
4486,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_025
4487,coding,suspicious_campaign,tool_planning,medium,code_route,camp_037
4488,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_054
4489,coding,normal,domain,hard,code_route,camp_071
4490,tool_use,proxy_cluster,domain,easy,tool_route,camp_093
4491,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_008
4492,policy_edge,enterprise_eval,domain,medium,safety_route,camp_025
4493,domain_expert,normal,code_generation,hard,expert_route,camp_042
4494,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_064
4495,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_076
4496,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_093
4497,computer_use,normal,multi_step,easy,computer_route,camp_013
4498,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_035
4499,coding,suspicious_campaign,tool_planning,medium,code_route,camp_047
4500,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_064
4501,coding,normal,domain,hard,code_route,camp_081
4502,tool_use,proxy_cluster,domain,easy,tool_route,camp_006
4503,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_018
4504,policy_edge,enterprise_eval,domain,medium,safety_route,camp_035
4505,domain_expert,normal,code_generation,hard,expert_route,camp_052
4506,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_074
4507,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_086
4508,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_006
4509,computer_use,normal,multi_step,easy,computer_route,camp_023
4510,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_045
4511,coding,suspicious_campaign,tool_planning,medium,code_route,camp_057
4512,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_074
4513,coding,normal,domain,hard,code_route,camp_091
4514,tool_use,proxy_cluster,domain,easy,tool_route,camp_016
4515,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_028
4516,policy_edge,enterprise_eval,domain,medium,safety_route,camp_045
4517,domain_expert,normal,code_generation,hard,expert_route,camp_062
4518,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_084
4519,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_096
4520,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_016
4521,computer_use,normal,multi_step,easy,computer_route,camp_033
4522,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_055
4523,coding,suspicious_campaign,tool_planning,medium,code_route,camp_067
4524,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_084
4525,coding,normal,domain,hard,code_route,camp_004
4526,tool_use,proxy_cluster,domain,easy,tool_route,camp_026
4527,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_038
4528,policy_edge,enterprise_eval,domain,medium,safety_route,camp_055
4529,domain_expert,normal,code_generation,hard,expert_route,camp_072
4530,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_094
4531,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_009
4532,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_026
4533,computer_use,normal,multi_step,easy,computer_route,camp_043
4534,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_065
4535,coding,suspicious_campaign,tool_planning,medium,code_route,camp_077
4536,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_094
4537,coding,normal,domain,hard,code_route,camp_014
4538,tool_use,proxy_cluster,domain,easy,tool_route,camp_036
4539,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_048
4540,policy_edge,enterprise_eval,domain,medium,safety_route,camp_065
4541,domain_expert,normal,code_generation,hard,expert_route,camp_082
4542,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_007
4543,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_019
4544,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_036
4545,computer_use,normal,multi_step,easy,computer_route,camp_053
4546,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_075
4547,coding,suspicious_campaign,tool_planning,medium,code_route,camp_087
4548,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_007
4549,coding,normal,domain,hard,code_route,camp_024
4550,tool_use,proxy_cluster,domain,easy,tool_route,camp_046
4551,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_058
4552,policy_edge,enterprise_eval,domain,medium,safety_route,camp_075
4553,domain_expert,normal,code_generation,hard,expert_route,camp_092
4554,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_017
4555,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_029
4556,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_046
4557,computer_use,normal,multi_step,easy,computer_route,camp_063
4558,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_085
4559,coding,suspicious_campaign,tool_planning,medium,code_route,camp_000
4560,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_017
4561,coding,normal,domain,hard,code_route,camp_034
4562,tool_use,proxy_cluster,domain,easy,tool_route,camp_056
4563,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_068
4564,policy_edge,enterprise_eval,domain,medium,safety_route,camp_085
4565,domain_expert,normal,code_generation,hard,expert_route,camp_005
4566,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_027
4567,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_039
4568,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_056
4569,computer_use,normal,multi_step,easy,computer_route,camp_073
4570,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_095
4571,coding,suspicious_campaign,tool_planning,medium,code_route,camp_010
4572,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_027
4573,coding,normal,domain,hard,code_route,camp_044
4574,tool_use,proxy_cluster,domain,easy,tool_route,camp_066
4575,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_078
4576,policy_edge,enterprise_eval,domain,medium,safety_route,camp_095
4577,domain_expert,normal,code_generation,hard,expert_route,camp_015
4578,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_037
4579,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_049
4580,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_066
4581,computer_use,normal,multi_step,easy,computer_route,camp_083
4582,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_008
4583,coding,suspicious_campaign,tool_planning,medium,code_route,camp_020
4584,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_037
4585,coding,normal,domain,hard,code_route,camp_054
4586,tool_use,proxy_cluster,domain,easy,tool_route,camp_076
4587,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_088
4588,policy_edge,enterprise_eval,domain,medium,safety_route,camp_008
4589,domain_expert,normal,code_generation,hard,expert_route,camp_025
